LEAF MEASUREMENTS
||
Betula lenta,0.017921146953405017,0.017921146953405017,0.014336917562724014,0.017921146953405017,0.017921146953405017,0.017921146953405017,0.014336917562724014,0.017921146953405017,0.017921146953405017,0.071684587813620068,0.096774193548387094,0.11827956989247312,0.14695340501792115,0.18996415770609318,0.2078853046594982,0.22222222222222221,0.24372759856630824,0.25448028673835127,0.27240143369175629,0.29032258064516131,0.29032258064516131,0.27956989247311825,0.27598566308243727,0.28315412186379929,0.29390681003584229,0.29390681003584229,0.28315412186379929,0.28315412186379929,0.29749103942652327,0.31182795698924731,0.32616487455197135,0.34408602150537637,0.35842293906810035,0.36917562724014336,0.4050179211469534,0.4157706093189964,0.4265232974910394,0.43010752688172044,0.43369175627240142,0.43369175627240142,0.43727598566308246,0.43010752688172044,0.43010752688172044,0.43010752688172044,0.43369175627240142,0.43010752688172044,0.4265232974910394,0.4265232974910394,0.43010752688172044,0.43010752688172044,0.43010752688172044,0.42293906810035842,0.4265232974910394,0.42293906810035842,0.4157706093189964,0.42293906810035842,0.41935483870967744,0.41218637992831542,0.41218637992831542,0.4050179211469534,0.39784946236559138,0.38709677419354838,0.37992831541218636,0.38351254480286739,0.37992831541218636,0.37992831541218636,0.36559139784946237,0.36200716845878134,0.35842293906810035,0.35842293906810035,0.33691756272401435,0.34050179211469533,0.34050179211469533,0.32258064516129031,0.31541218637992829,0.30465949820788529,0.29749103942652327,0.27956989247311825,0.27598566308243727,0.25448028673835127,0.24014336917562723,0.23297491039426524,0.22580645161290322,0.21146953405017921,0.1971326164874552,0.17921146953405018,0.16845878136200718,0.16129032258064516,0.13978494623655913,0.0071684587813620072,279.0,81.050179211469541,3.4193548387096775,23,21
Betula lenta,0.016085790884718499,0.01876675603217158,0.013404825737265416,0.016085790884718499,0.016085790884718499,0.013404825737265416,0.10187667560321716,0.12600536193029491,0.14209115281501342,0.20375335120643431,0.23324396782841822,0.26005361930294907,0.27345844504021449,0.30831099195710454,0.32439678284182305,0.34048257372654156,0.35924932975871315,0.37265415549597858,0.38337801608579086,0.39678284182305629,0.40482573726541554,0.42091152815013405,0.43163538873994639,0.44504021447721182,0.44235924932975873,0.45844504021447718,0.46380697050938335,0.47184986595174261,0.47184986595174261,0.47989276139410186,0.48793565683646112,0.4906166219839142,0.49597855227882037,0.49329758713136729,0.49329758713136729,0.49329758713136729,0.4906166219839142,0.4906166219839142,0.4906166219839142,0.4906166219839142,0.49329758713136729,0.4906166219839142,0.4906166219839142,0.4906166219839142,0.48257372654155495,0.48793565683646112,0.46916890080428952,0.46112600536193027,0.46112600536193027,0.46112600536193027,0.45040214477211798,0.44504021447721182,0.43699731903485256,0.42895442359249331,0.41823056300268097,0.41823056300268097,0.41823056300268097,0.40482573726541554,0.39946380697050937,0.37533512064343161,0.36461126005361932,0.35656836461126007,0.34316353887399464,0.32975871313672922,0.32707774798927614,0.32975871313672922,0.30294906166219837,0.29490616621983912,0.27345844504021449,0.27882037533512066,0.2546916890080429,0.24128686327077747,0.22788203753351208,0.21447721179624665,0.20107238605898123,0.17962466487935658,0.16621983914209115,0.1447721179624665,0.13136729222520108,0.12064343163538874,0.10455764075067024,0.091152815013404831,0.077747989276139406,0.069705093833780166,0.058981233243967826,0.045576407506702415,0.045576407506702415,0.037533512064343161,0.016085790884718499,0.0053619302949061663,373.0,115.31635388739946,3.2975871313672922,34,25
Betula lenta,0.032544378698224852,0.038461538461538464,0.035502958579881658,0.035502958579881658,0.035502958579881658,0.029585798816568046,0.014792899408284023,0.16863905325443787,0.21597633136094674,0.25443786982248523,0.28698224852071008,0.30177514792899407,0.32840236686390534,0.34319526627218933,0.37278106508875741,0.39053254437869822,0.40828402366863903,0.42307692307692307,0.43195266272189348,0.4526627218934911,0.4526627218934911,0.46153846153846156,0.47337278106508873,0.47633136094674555,0.48520710059171596,0.48520710059171596,0.50295857988165682,0.51183431952662717,0.51479289940828399,0.52958579881656809,0.53254437869822491,0.55029585798816572,0.54142011834319526,0.5473372781065089,0.54142011834319526,0.54437869822485208,0.53254437869822491,0.52958579881656809,0.53550295857988162,0.52958579881656809,0.53550295857988162,0.53254437869822491,0.53254437869822491,0.52071005917159763,0.51183431952662717,0.50887573964497046,0.49408284023668642,0.48520710059171596,0.48520710059171596,0.48224852071005919,0.47337278106508873,0.45562130177514792,0.44674556213017752,0.43195266272189348,0.43195266272189348,0.42011834319526625,0.41420118343195267,0.39053254437869822,0.38461538461538464,0.36982248520710059,0.36390532544378701,0.34319526627218933,0.34023668639053256,0.32840236686390534,0.31360946745562129,0.30177514792899407,0.28402366863905326,0.26627218934911245,0.25739644970414199,0.25739644970414199,0.23372781065088757,0.22485207100591717,0.20710059171597633,0.19526627218934911,0.17455621301775148,0.15680473372781065,0.15088757396449703,0.13609467455621302,0.12130177514792899,0.11242603550295859,0.091715976331360943,0.082840236686390539,0.076923076923076927,0.062130177514792898,0.059171597633136092,0.050295857988165681,0.047337278106508875,0.032544378698224852,0.023668639053254437,0.0059171597633136093,338.0,110.48816568047337,3.473372781065089,31,9
Betula lenta,0.013850415512465374,0.069252077562326875,0.099722991689750698,0.20498614958448755,0.23545706371191136,0.26315789473684209,0.2853185595567867,0.31024930747922436,0.32963988919667592,0.34903047091412742,0.36842105263157893,0.38504155124653738,0.38781163434903049,0.4099722991689751,0.41274238227146814,0.4265927977839335,0.43213296398891965,0.4376731301939058,0.44321329639889195,0.44598337950138506,0.46260387811634351,0.47091412742382271,0.46814404432132967,0.47368421052631576,0.48199445983379502,0.48753462603878117,0.49030470914127422,0.49584487534626037,0.49307479224376732,0.49307479224376732,0.49584487534626037,0.49861495844875348,0.49307479224376732,0.49307479224376732,0.49861495844875348,0.49030470914127422,0.49307479224376732,0.49030470914127422,0.49307479224376732,0.48753462603878117,0.49030470914127422,0.48199445983379502,0.48199445983379502,0.48476454293628807,0.47645429362880887,0.47645429362880887,0.47368421052631576,0.47091412742382271,0.46537396121883656,0.46537396121883656,0.45983379501385041,0.45429362880886426,0.44598337950138506,0.4376731301939058,0.42382271468144045,0.4182825484764543,0.39889196675900279,0.39335180055401664,0.38504155124653738,0.36842105263157893,0.36565096952908588,0.33795013850415512,0.33240997229916897,0.32686980609418281,0.31301939058171746,0.30193905817174516,0.2853185595567867,0.2770083102493075,0.25761772853185594,0.24376731301939059,0.22991689750692521,0.2188365650969529,0.21329639889196675,0.18559556786703602,0.18005540166204986,0.16343490304709141,0.15512465373961218,0.1440443213296399,0.11911357340720222,0.10249307479224377,0.096952908587257622,0.09141274238227147,0.069252077562326875,0.066481994459833799,0.05817174515235457,0.047091412742382273,0.041551246537396121,0.044321329639889197,0.027700831024930747,0.0027700831024930748,361.0,120.77562326869806,3.4598337950138505,34,11
Betula lenta,0.017605633802816902,0.021126760563380281,0.021126760563380281,0.021126760563380281,0.045774647887323945,0.11267605633802817,0.17253521126760563,0.20422535211267606,0.21478873239436619,0.23239436619718309,0.25,0.2640845070422535,0.29225352112676056,0.29929577464788731,0.31338028169014087,0.32042253521126762,0.32746478873239437,0.34154929577464788,0.35915492957746481,0.35915492957746481,0.36971830985915494,0.38380281690140844,0.38732394366197181,0.38732394366197181,0.38732394366197181,0.397887323943662,0.40492957746478875,0.4119718309859155,0.40492957746478875,0.41549295774647887,0.41549295774647887,0.4119718309859155,0.41901408450704225,0.41901408450704225,0.4119718309859155,0.4119718309859155,0.40845070422535212,0.41549295774647887,0.4119718309859155,0.41549295774647887,0.41549295774647887,0.4119718309859155,0.41901408450704225,0.42253521126760563,0.42253521126760563,0.41549295774647887,0.42253521126760563,0.40845070422535212,0.4119718309859155,0.41549295774647887,0.40492957746478875,0.397887323943662,0.39084507042253519,0.38732394366197181,0.37323943661971831,0.36619718309859156,0.35915492957746481,0.35563380281690143,0.352112676056338,0.34507042253521125,0.3380281690140845,0.3380281690140845,0.33098591549295775,0.32042253521126762,0.32042253521126762,0.30633802816901406,0.29929577464788731,0.28873239436619719,0.27464788732394368,0.2640845070422535,0.25,0.24295774647887325,0.22887323943661972,0.21126760563380281,0.20422535211267606,0.19366197183098591,0.1795774647887324,0.1619718309859155,0.14436619718309859,0.13732394366197184,0.11971830985915492,0.10563380281690141,0.10211267605633803,0.084507042253521125,0.070422535211267609,0.063380281690140844,0.03873239436619718,0.03873239436619718,0.031690140845070422,0.0070422535211267607,284.0,81.732394366197184,3.140845070422535,26,15
Betula lenta,0.014164305949008499,0.014164305949008499,0.014164305949008499,0.014164305949008499,0.10764872521246459,0.22662889518413598,0.27762039660056659,0.3002832861189802,0.32011331444759206,0.34277620396600567,0.36260623229461758,0.37960339943342775,0.38243626062322944,0.39376770538243627,0.41926345609065158,0.42492917847025496,0.43626062322946174,0.43909348441926344,0.44475920679886688,0.46175637393767704,0.45609065155807366,0.47592067988668557,0.48725212464589235,0.49008498583569404,0.48725212464589235,0.49291784702549574,0.50424929178470257,0.50424929178470257,0.52124645892351273,0.52407932011331448,0.53541076487252126,0.52407932011331448,0.53257790368271951,0.5382436260623229,0.5382436260623229,0.5439093484419264,0.5382436260623229,0.54674220963172804,0.54107648725212465,0.5439093484419264,0.54957507082152979,0.54957507082152979,0.5439093484419264,0.54107648725212465,0.5382436260623229,0.53541076487252126,0.53257790368271951,0.52974504249291787,0.52124645892351273,0.52407932011331448,0.52407932011331448,0.5184135977337111,0.50991501416430596,0.49858356940509913,0.49291784702549574,0.49008498583569404,0.48158640226628896,0.45609065155807366,0.45892351274787535,0.44759206798866857,0.43909348441926344,0.41926345609065158,0.40793201133144474,0.38810198300283288,0.38526912181303113,0.38243626062322944,0.36827195467422097,0.35977337110481589,0.33427762039660058,0.32294617563739375,0.30594900849858359,0.29745042492917845,0.28045325779036828,0.26062322946175637,0.24645892351274787,0.23796033994334279,0.22379603399433429,0.21246458923512748,0.19263456090651557,0.17847025495750707,0.16713881019830029,0.1501416430594901,0.14447592067988668,0.13881019830028329,0.13881019830028329,0.12181303116147309,0.090651558073654395,0.062322946175637391,0.036827195467422094,0.0084985835694051,353.0,131.30878186968837,3.6543909348441925,35,16
Betula lenta,0.017910447761194031,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.017910447761194031,0.029850746268656716,0.053731343283582089,0.092537313432835819,0.14029850746268657,0.18507462686567164,0.20298507462686566,0.22388059701492538,0.24477611940298508,0.2626865671641791,0.2656716417910448,0.28059701492537314,0.29253731343283584,0.30149253731343284,0.31343283582089554,0.33134328358208953,0.34328358208955223,0.34925373134328358,0.35223880597014923,0.35522388059701493,0.36417910447761193,0.37014925373134328,0.37313432835820898,0.38805970149253732,0.39701492537313432,0.39402985074626867,0.40298507462686567,0.41194029850746267,0.42089552238805972,0.43582089552238806,0.44477611940298506,0.43880597014925371,0.44477611940298506,0.45373134328358211,0.45970149253731341,0.46268656716417911,0.46567164179104475,0.46268656716417911,0.4716417910447761,0.46865671641791046,0.46865671641791046,0.45970149253731341,0.46268656716417911,0.46268656716417911,0.46268656716417911,0.45373134328358211,0.44776119402985076,0.43582089552238806,0.43582089552238806,0.43283582089552236,0.42388059701492536,0.40895522388059702,0.40895522388059702,0.40895522388059702,0.39701492537313432,0.38805970149253732,0.38507462686567162,0.37611940298507462,0.36716417910447763,0.36119402985074628,0.35223880597014923,0.33134328358208953,0.32835820895522388,0.31044776119402984,0.29850746268656714,0.28656716417910449,0.26865671641791045,0.2626865671641791,0.24477611940298508,0.23880597014925373,0.20597014925373133,0.20895522388059701,0.19402985074626866,0.17910447761194029,0.17313432835820897,0.15522388059701492,0.14029850746268657,0.12238805970149254,0.11044776119402985,0.092537313432835819,0.077611940298507459,0.068656716417910449,0.056716417910447764,0.03880597014925373,0.020895522388059702,0.0059701492537313433,335.0,98.564179104477617,3.2238805970149254,30,4
Betula lenta,0.030120481927710843,0.042168674698795178,0.048192771084337352,0.048192771084337352,0.051204819277108432,0.045180722891566265,0.15662650602409639,0.2289156626506024,0.26807228915662651,0.29518072289156627,0.32228915662650603,0.35542168674698793,0.36746987951807231,0.4006024096385542,0.42168674698795183,0.43975903614457829,0.44578313253012047,0.46385542168674698,0.4759036144578313,0.49096385542168675,0.5,0.50903614457831325,0.52409638554216864,0.52710843373493976,0.54216867469879515,0.54518072289156627,0.55421686746987953,0.56024096385542166,0.56927710843373491,0.57228915662650603,0.57530120481927716,0.57530120481927716,0.57228915662650603,0.57831325301204817,0.58734939759036142,0.57831325301204817,0.59337349397590367,0.60542168674698793,0.5993975903614458,0.60542168674698793,0.60240963855421692,0.60240963855421692,0.59638554216867468,0.59638554216867468,0.59638554216867468,0.58734939759036142,0.58734939759036142,0.58734939759036142,0.58734939759036142,0.57831325301204817,0.57831325301204817,0.56927710843373491,0.56325301204819278,0.55722891566265065,0.5512048192771084,0.53915662650602414,0.53915662650602414,0.53614457831325302,0.52108433734939763,0.50602409638554213,0.49397590361445781,0.48192771084337349,0.4759036144578313,0.46987951807228917,0.45481927710843373,0.44578313253012047,0.43072289156626509,0.42168674698795183,0.40662650602409639,0.39156626506024095,0.37650602409638556,0.36144578313253012,0.34337349397590361,0.3253012048192771,0.30722891566265059,0.28313253012048195,0.27108433734939757,0.25,0.22590361445783133,0.19879518072289157,0.1716867469879518,0.15060240963855423,0.12349397590361445,0.10542168674698796,0.09036144578313253,0.072289156626506021,0.057228915662650599,0.042168674698795178,0.024096385542168676,0.0030120481927710845,332.0,133.57228915662651,3.6686746987951806,36,1
Betula lenta,0.023809523809523808,0.023809523809523808,0.01984126984126984,0.015873015873015872,0.01984126984126984,0.027777777777777776,0.067460317460317457,0.095238095238095233,0.14285714285714285,0.18253968253968253,0.1984126984126984,0.21825396825396826,0.23015873015873015,0.23809523809523808,0.25793650793650796,0.26587301587301587,0.28174603174603174,0.29761904761904762,0.30555555555555558,0.29761904761904762,0.30555555555555558,0.30555555555555558,0.32142857142857145,0.32936507936507936,0.34126984126984128,0.34920634920634919,0.3531746031746032,0.35714285714285715,0.36507936507936506,0.36904761904761907,0.36507936507936506,0.37301587301587302,0.38492063492063494,0.38095238095238093,0.38492063492063494,0.3888888888888889,0.3968253968253968,0.3968253968253968,0.40079365079365081,0.40476190476190477,0.40476190476190477,0.40079365079365081,0.39285714285714285,0.39285714285714285,0.39285714285714285,0.3888888888888889,0.3888888888888889,0.38492063492063494,0.38492063492063494,0.37698412698412698,0.37698412698412698,0.37698412698412698,0.37698412698412698,0.37698412698412698,0.37301587301587302,0.36507936507936506,0.36507936507936506,0.36507936507936506,0.36904761904761907,0.3531746031746032,0.3531746031746032,0.34920634920634919,0.34523809523809523,0.34523809523809523,0.33333333333333331,0.32936507936507936,0.32936507936507936,0.31349206349206349,0.30555555555555558,0.28174603174603174,0.27777777777777779,0.26190476190476192,0.25793650793650796,0.23809523809523808,0.23015873015873015,0.21825396825396826,0.20238095238095238,0.20238095238095238,0.18650793650793651,0.17063492063492064,0.1626984126984127,0.14682539682539683,0.1388888888888889,0.11507936507936507,0.10317460317460317,0.087301587301587297,0.063492063492063489,0.03968253968253968,0.03968253968253968,0.0079365079365079361,252.0,68.654761904761898,3.1944444444444446,21,8
Betula lenta,0.02185792349726776,0.024590163934426229,0.016393442622950821,0.013661202185792349,0.013661202185792349,0.01092896174863388,0.016393442622950821,0.12295081967213115,0.16120218579234974,0.19125683060109289,0.22131147540983606,0.24043715846994534,0.26229508196721313,0.27868852459016391,0.29234972677595628,0.30874316939890711,0.31693989071038253,0.33333333333333331,0.34699453551912568,0.35792349726775957,0.37158469945355194,0.3797814207650273,0.39344262295081966,0.40710382513661203,0.42076502732240439,0.42622950819672129,0.42896174863387976,0.43169398907103823,0.42622950819672129,0.4344262295081967,0.43715846994535518,0.43715846994535518,0.43989071038251365,0.43989071038251365,0.44262295081967212,0.44808743169398907,0.4453551912568306,0.44808743169398907,0.44262295081967212,0.45628415300546449,0.45081967213114754,0.45355191256830601,0.44808743169398907,0.45355191256830601,0.44808743169398907,0.44262295081967212,0.43715846994535518,0.43169398907103823,0.42896174863387976,0.42349726775956287,0.42349726775956287,0.41803278688524592,0.4098360655737705,0.39890710382513661,0.38251366120218577,0.3797814207650273,0.36885245901639346,0.37158469945355194,0.3551912568306011,0.33879781420765026,0.33060109289617484,0.31693989071038253,0.30601092896174864,0.29781420765027322,0.28415300546448086,0.26775956284153007,0.25409836065573771,0.24316939890710382,0.23497267759562843,0.22404371584699453,0.2103825136612022,0.19945355191256831,0.18852459016393441,0.17486338797814208,0.15573770491803279,0.14207650273224043,0.12568306010928962,0.11475409836065574,0.10109289617486339,0.090163934426229511,0.081967213114754092,0.073770491803278687,0.068306010928961755,0.05737704918032787,0.051912568306010931,0.040983606557377046,0.040983606557377046,0.027322404371584699,0.013661202185792349,0.0027322404371584699,366.0,101.87978142076503,3.1775956284153004,32,24
